condition_str,subj_id,num,type,error,correctmove,latency,omit,direction
SD,BG,33.0,1.0,0.0,1.0,291.0,0.0,-221.0
SD,BG,34.0,1.0,0.0,1.0,341.0,0.0,-366.0
SD,BG,35.0,1.0,0.0,1.0,280.0,0.0,30.0
SD,BG,36.0,1.0,0.0,1.0,260.0,0.0,355.0
SD,BG,38.0,1.0,0.0,1.0,335.0,0.0,-151.0
SD,BG,39.0,1.0,0.0,1.0,321.0,0.0,210.0
SD,BG,40.0,1.0,0.0,1.0,59.0,1.0,51.0
SD,BG,41.0,1.0,0.0,1.0,266.0,0.0,63.0
SD,BG,42.0,1.0,0.0,1.0,265.0,0.0,199.0
SD,BG,43.0,1.0,0.0,-1.0,0.0,1.0,74.0
SD,BG,44.0,1.0,0.0,1.0,325.0,0.0,-172.0
SD,BG,45.0,1.0,1.0,0.0,265.0,0.0,452.0
SD,BG,46.0,1.0,0.0,-1.0,0.0,1.0,-271.0
SD,BG,47.0,1.0,0.0,1.0,290.0,0.0,126.0
SD,BG,48.0,1.0,0.0,-1.0,0.0,1.0,-264.0
SD,BG,49.0,1.0,0.0,-1.0,0.0,1.0,370.0
SD,BG,50.0,1.0,0.0,1.0,290.0,0.0,-269.0
SD,BG,51.0,1.0,0.0,-1.0,0.0,1.0,439.0
SD,BG,52.0,1.0,0.0,-1.0,0.0,1.0,-61.0
SD,BG,53.0,1.0,0.0,-1.0,0.0,1.0,2.0
SD,BG,54.0,1.0,0.0,1.0,285.0,0.0,133.0
SD,BG,55.0,1.0,0.0,-1.0,0.0,1.0,-289.0
SD,BG,56.0,1.0,0.0,1.0,250.0,0.0,-284.0
SD,BG,57.0,1.0,0.0,1.0,375.0,0.0,-40.0
SD,BG,58.0,1.0,0.0,1.0,350.0,0.0,212.0
SD,BG,59.0,1.0,0.0,1.0,345.0,0.0,70.0
SD,BG,60.0,1.0,0.0,1.0,285.0,0.0,-413.0
SD,BG,61.0,1.0,0.0,1.0,310.0,0.0,233.0
SD,BG,62.0,1.0,0.0,1.0,221.0,0.0,69.0
SD,BG,63.0,1.0,0.0,1.0,285.0,0.0,-448.0
SD,BG,64.0,1.0,0.0,-1.0,0.0,1.0,28.0
SD,BG,65.0,1.0,0.0,1.0,250.0,0.0,264.0
SD,BG,66.0,1.0,0.0,1.0,335.0,0.0,-286.0
SD,BG,67.0,1.0,0.0,1.0,276.0,0.0,137.0
SD,BG,68.0,1.0,0.0,1.0,250.0,0.0,42.0
SD,BG,69.0,1.0,0.0,1.0,354.0,0.0,-233.0
SD,CD1,2.0,1.0,1.0,0.0,201.0,0.0,-70.0
SD,CD1,3.0,1.0,0.0,1.0,330.0,0.0,-62.0
SD,CD1,4.0,1.0,1.0,0.0,276.0,0.0,87.0
SD,CD1,5.0,1.0,0.0,1.0,307.0,0.0,-65.0
SD,CD1,6.0,1.0,0.0,1.0,310.0,0.0,-394.0
SD,CD1,7.0,1.0,0.0,-1.0,0.0,1.0,-12.0
SD,CD1,8.0,1.0,0.0,1.0,285.0,0.0,428.0
SD,CD1,9.0,1.0,0.0,-1.0,0.0,1.0,-246.0
SD,CD1,10.0,1.0,0.0,-1.0,0.0,1.0,138.0
SD,CD1,11.0,1.0,0.0,1.0,350.0,0.0,88.0
SD,CD1,12.0,1.0,0.0,1.0,305.0,0.0,59.0
SD,CD1,13.0,1.0,0.0,1.0,385.0,0.0,118.0
SD,CD1,14.0,1.0,0.0,1.0,290.0,0.0,432.0
SD,CD1,15.0,1.0,0.0,1.0,365.0,0.0,-371.0
SD,CD1,16.0,1.0,0.0,1.0,315.0,0.0,51.0
SD,CD1,17.0,1.0,0.0,1.0,331.0,0.0,373.0
SD,CD1,18.0,1.0,0.0,1.0,305.0,0.0,-279.0
SD,CD1,19.0,1.0,0.0,-1.0,0.0,1.0,445.0
SD,CD1,20.0,1.0,0.0,1.0,415.0,0.0,-114.0
SD,CD1,21.0,1.0,0.0,1.0,235.0,0.0,-282.0
SD,CD1,22.0,1.0,1.0,0.0,250.0,0.0,272.0
SD,CD1,23.0,1.0,1.0,0.0,285.0,0.0,55.0
SD,CD1,24.0,1.0,0.0,1.0,326.0,0.0,-466.0
SD,CD1,25.0,1.0,0.0,-1.0,0.0,1.0,200.0
SD,CD1,26.0,1.0,0.0,-1.0,0.0,1.0,-365.0
SD,CD1,27.0,1.0,0.0,1.0,305.0,0.0,-166.0
SD,CD1,28.0,1.0,0.0,1.0,355.0,0.0,107.0
SD,CD1,29.0,1.0,0.0,1.0,376.0,0.0,391.0
SD,CD1,30.0,1.0,0.0,1.0,475.0,0.0,-233.0
SD,CD1,31.0,1.0,0.0,-1.0,0.0,1.0,150.0
SD,CD1,32.0,1.0,1.0,0.0,315.0,0.0,-216.0
SD,CD1,33.0,1.0,0.0,1.0,360.0,0.0,-437.0
SD,CD1,34.0,1.0,0.0,-1.0,0.0,1.0,122.0
SD,CD1,35.0,1.0,0.0,1.0,289.0,0.0,150.0
SD,CD1,36.0,1.0,0.0,1.0,280.0,0.0,242.0
SD,CD1,37.0,1.0,1.0,0.0,230.0,0.0,-32.0
SD,CD1,38.0,1.0,0.0,-1.0,0.0,1.0,126.0
SD,CD1,39.0,1.0,1.0,0.0,325.0,0.0,-373.0
SD,CD1,40.0,1.0,0.0,1.0,370.0,0.0,343.0
SD,CD1,41.0,1.0,0.0,-1.0,0.0,1.0,-33.0
SD,CD1,42.0,1.0,0.0,1.0,265.0,0.0,-298.0
SD,CD1,43.0,1.0,0.0,1.0,336.0,0.0,443.0
SD,CD1,44.0,1.0,0.0,-1.0,0.0,1.0,409.0
SD,CD1,45.0,1.0,0.0,1.0,300.0,0.0,-307.0
SD,CD1,46.0,1.0,0.0,-1.0,0.0,1.0,-446.0
SD,CD1,47.0,1.0,0.0,1.0,325.0,0.0,215.0
SD,CD1,48.0,1.0,0.0,1.0,285.0,0.0,153.0
SD,CD1,49.0,1.0,0.0,1.0,311.0,0.0,-379.0
SD,CD1,50.0,1.0,0.0,-1.0,0.0,1.0,-405.0
SD,CD1,51.0,1.0,0.0,1.0,231.0,0.0,-174.0
SD,CD1,52.0,1.0,0.0,1.0,381.0,0.0,306.0
SD,CD1,53.0,1.0,0.0,1.0,345.0,0.0,202.0
SD,CD1,54.0,1.0,0.0,1.0,270.0,0.0,104.0
SD,CD1,55.0,1.0,1.0,0.0,365.0,0.0,-77.0
SD,CD1,56.0,1.0,0.0,1.0,285.0,0.0,-261.0
SD,CD1,57.0,1.0,0.0,1.0,341.0,0.0,-103.0
SD,CD1,58.0,1.0,0.0,1.0,435.0,0.0,75.0
SD,CD1,59.0,1.0,0.0,1.0,355.0,0.0,-386.0
SD,CD1,60.0,1.0,0.0,-1.0,0.0,1.0,262.0
SD,CD1,61.0,1.0,0.0,1.0,280.0,0.0,358.0
SD,CD1,62.0,1.0,0.0,1.0,340.0,0.0,-205.0
SD,CD1,63.0,1.0,0.0,1.0,345.0,0.0,244.0
SD,CD1,64.0,1.0,0.0,-1.0,0.0,1.0,256.0
SD,CD1,65.0,1.0,0.0,1.0,436.0,0.0,-145.0
SD,CD1,66.0,1.0,0.0,1.0,344.0,0.0,449.0
SD,CD1,67.0,1.0,0.0,1.0,305.0,0.0,-285.0
SD,CD1,68.0,1.0,0.0,1.0,320.0,0.0,405.0
SD,CD1,69.0,1.0,0.0,-1.0,0.0,1.0,-80.0
SD,CD1,70.0,1.0,0.0,1.0,365.0,0.0,84.0
SD,EB2,2.0,1.0,0.0,-1.0,0.0,1.0,-56.0
SD,EB2,3.0,1.0,0.0,-1.0,0.0,1.0,-407.0
SD,EB2,4.0,1.0,0.0,1.0,335.0,0.0,289.0
SD,EB2,5.0,1.0,0.0,1.0,356.0,0.0,-49.0
SD,EB2,6.0,1.0,0.0,1.0,381.0,0.0,148.0
SD,EB2,7.0,1.0,0.0,-1.0,0.0,1.0,-60.0
SD,EB2,8.0,1.0,1.0,0.0,391.0,0.0,-323.0
SD,EB2,9.0,1.0,0.0,-1.0,0.0,1.0,40.0
SD,EB2,10.0,1.0,0.0,1.0,340.0,0.0,-404.0
SD,EB2,11.0,1.0,0.0,-1.0,0.0,1.0,155.0
SD,EB2,12.0,1.0,0.0,1.0,320.0,0.0,434.0
SD,EB2,13.0,1.0,0.0,1.0,330.0,0.0,445.0
SD,EB2,14.0,1.0,0.0,1.0,500.0,0.0,-51.0
SD,EB2,15.0,1.0,0.0,1.0,380.0,0.0,-242.0
SD,EB2,16.0,1.0,1.0,0.0,276.0,0.0,431.0
SD,EB2,17.0,1.0,0.0,-1.0,0.0,1.0,-59.0
SD,EB2,18.0,1.0,0.0,1.0,395.0,0.0,-458.0
SD,EB2,19.0,1.0,0.0,1.0,390.0,0.0,-479.0
SD,EB2,20.0,1.0,0.0,1.0,480.0,0.0,-104.0
SD,EB2,21.0,1.0,0.0,1.0,365.0,0.0,323.0
SD,EB2,22.0,1.0,0.0,-1.0,0.0,1.0,256.0
SD,EB2,23.0,1.0,0.0,-1.0,0.0,1.0,-70.0
SD,EB2,24.0,1.0,0.0,1.0,315.0,0.0,472.0
SD,EB2,25.0,1.0,0.0,-1.0,0.0,1.0,-227.0
SD,EB2,26.0,1.0,0.0,-1.0,0.0,1.0,77.0
SD,EB2,27.0,1.0,0.0,1.0,381.0,0.0,204.0
SD,EB2,28.0,1.0,0.0,1.0,390.0,0.0,-140.0
SD,EB2,29.0,1.0,0.0,1.0,370.0,0.0,160.0
SD,EB2,30.0,1.0,0.0,-1.0,0.0,1.0,13.0
SD,EB2,31.0,1.0,0.0,1.0,470.0,0.0,-23.0
SD,EB2,32.0,1.0,0.0,1.0,345.0,0.0,-295.0
SD,EB2,33.0,1.0,0.0,1.0,515.0,0.0,-295.0
SD,EB2,34.0,1.0,0.0,-1.0,0.0,1.0,414.0
SD,EB2,35.0,1.0,0.0,1.0,345.0,0.0,-44.0
SD,EB2,36.0,1.0,0.0,1.0,316.0,0.0,168.0
SD,EB2,37.0,1.0,0.0,1.0,360.0,0.0,-439.0
SD,EB2,38.0,1.0,0.0,-1.0,0.0,1.0,-200.0
SD,EB2,39.0,1.0,0.0,1.0,330.0,0.0,-96.0
SD,EB2,40.0,1.0,0.0,1.0,305.0,0.0,445.0
SD,EB2,41.0,1.0,0.0,-1.0,0.0,1.0,-308.0
SD,EB2,42.0,1.0,0.0,1.0,315.0,0.0,473.0
SD,EB2,43.0,1.0,0.0,1.0,370.0,0.0,-343.0
SD,EB2,44.0,1.0,0.0,-1.0,0.0,1.0,-200.0
SD,EB2,45.0,1.0,0.0,-1.0,0.0,1.0,442.0
SD,EB2,46.0,1.0,0.0,-1.0,0.0,1.0,-225.0
SD,EB2,47.0,1.0,1.0,0.0,134.0,0.0,-50.0
SD,EB2,48.0,1.0,0.0,1.0,310.0,0.0,152.0
SD,EB2,49.0,1.0,0.0,1.0,421.0,0.0,91.0
SD,EB2,50.0,1.0,0.0,1.0,390.0,0.0,-32.0
SD,EB2,51.0,1.0,0.0,-1.0,0.0,1.0,-7.0
SD,EB2,52.0,1.0,0.0,1.0,326.0,0.0,-299.0
SD,EB2,53.0,1.0,0.0,-1.0,0.0,1.0,-67.0
SD,EB2,54.0,1.0,0.0,1.0,430.0,0.0,-341.0
SD,EB2,55.0,1.0,0.0,-1.0,0.0,1.0,399.0
SD,EB2,56.0,1.0,0.0,1.0,321.0,0.0,-313.0
SD,EB2,57.0,1.0,0.0,-1.0,0.0,1.0,-161.0
SD,EB2,58.0,1.0,0.0,-1.0,0.0,1.0,215.0
SD,EB2,59.0,1.0,0.0,1.0,320.0,0.0,411.0
SD,EB2,60.0,1.0,0.0,1.0,335.0,0.0,428.0
SD,EB2,61.0,1.0,0.0,1.0,360.0,0.0,-262.0
SD,EB2,62.0,1.0,0.0,1.0,375.0,0.0,367.0
SD,EB2,63.0,1.0,0.0,1.0,379.0,0.0,-435.0
SD,EB2,64.0,1.0,0.0,1.0,300.0,0.0,-161.0
SD,EB2,65.0,1.0,0.0,-1.0,0.0,1.0,16.0
SD,EB2,66.0,1.0,0.0,1.0,300.0,0.0,-350.0
SD,EB2,67.0,1.0,0.0,1.0,325.0,0.0,178.0
SD,EB2,68.0,1.0,0.0,1.0,385.0,0.0,-21.0
SD,EB2,69.0,1.0,0.0,1.0,411.0,0.0,-242.0
SD,EB2,70.0,1.0,0.0,1.0,370.0,0.0,442.0
SD,EB2,71.0,1.0,1.0,0.0,230.0,0.0,-267.0
SD,EB2,72.0,1.0,0.0,-1.0,0.0,1.0,356.0
SD,EB2,73.0,1.0,0.0,-1.0,0.0,1.0,-317.0
SD,EB2,74.0,1.0,0.0,-1.0,0.0,1.0,36.0
SD,EB2,75.0,1.0,0.0,-1.0,0.0,1.0,446.0
SD,JF,2.0,1.0,0.0,1.0,340.0,0.0,-192.0
SD,JF,3.0,1.0,0.0,1.0,370.0,0.0,-418.0
SD,JF,4.0,1.0,1.0,0.0,366.0,0.0,198.0
SD,JF,5.0,1.0,0.0,1.0,322.0,0.0,460.0
SD,JF,6.0,1.0,1.0,0.0,145.0,0.0,-60.0
SD,JF,7.0,1.0,0.0,1.0,260.0,0.0,-158.0
SD,JF,8.0,1.0,1.0,0.0,215.0,0.0,241.0
SD,JF,9.0,1.0,0.0,1.0,259.0,0.0,-183.0
SD,JF,10.0,1.0,0.0,-1.0,0.0,1.0,2.0
SD,JF,11.0,1.0,0.0,1.0,290.0,0.0,-250.0
SD,JF,12.0,1.0,0.0,1.0,350.0,0.0,444.0
SD,JF,13.0,1.0,0.0,-1.0,0.0,1.0,129.0
SD,JF,14.0,1.0,0.0,1.0,270.0,0.0,-363.0
SD,JF,15.0,1.0,0.0,1.0,350.0,0.0,73.0
SD,JF,16.0,1.0,0.0,1.0,320.0,0.0,464.0
SD,JF,17.0,1.0,0.0,-1.0,0.0,1.0,-279.0
SD,JF,18.0,1.0,0.0,1.0,250.0,0.0,-442.0
SD,JF,19.0,1.0,0.0,1.0,360.0,0.0,45.0
SD,JF,20.0,1.0,0.0,1.0,291.0,0.0,221.0
SD,JF,21.0,1.0,0.0,1.0,341.0,0.0,174.0
SD,JF,22.0,1.0,0.0,1.0,395.0,0.0,-390.0
SD,JF,23.0,1.0,0.0,1.0,304.0,0.0,153.0
SD,JF,24.0,1.0,0.0,1.0,386.0,0.0,-479.0
SD,JF,25.0,1.0,0.0,1.0,430.0,0.0,-45.0
SD,JF,26.0,1.0,0.0,1.0,336.0,0.0,167.0
SD,JF,27.0,1.0,0.0,-1.0,0.0,1.0,-457.0
SD,JF,28.0,1.0,0.0,1.0,295.0,0.0,419.0
SD,JF,29.0,1.0,0.0,1.0,320.0,0.0,-259.0
SD,JF,30.0,1.0,0.0,1.0,305.0,0.0,362.0
SD,JF,31.0,1.0,0.0,-1.0,0.0,1.0,-355.0
SD,JF,32.0,1.0,1.0,0.0,286.0,0.0,-251.0
SD,JF,33.0,1.0,0.0,1.0,304.0,0.0,477.0
SD,JF,34.0,1.0,0.0,1.0,360.0,0.0,150.0
SD,JF,35.0,1.0,0.0,-1.0,0.0,1.0,-53.0
SD,JF,36.0,1.0,1.0,0.0,269.0,0.0,156.0
SD,JF,37.0,1.0,0.0,1.0,270.0,0.0,-349.0
SD,JF,38.0,1.0,0.0,1.0,311.0,0.0,297.0
SD,JF,39.0,1.0,0.0,1.0,269.0,0.0,-130.0
SD,JF,40.0,1.0,0.0,-1.0,0.0,1.0,-418.0
SD,JF,41.0,1.0,0.0,1.0,265.0,0.0,339.0
SD,JF,42.0,1.0,0.0,1.0,291.0,0.0,-221.0
SD,JF,43.0,1.0,0.0,1.0,280.0,0.0,-219.0
SD,JF,44.0,1.0,0.0,1.0,322.0,0.0,306.0
SD,JF,45.0,1.0,0.0,-1.0,0.0,1.0,344.0
SD,JF,46.0,1.0,0.0,-1.0,0.0,1.0,25.0
SD,JF,47.0,1.0,1.0,0.0,236.0,0.0,278.0
SD,JF,48.0,1.0,0.0,1.0,311.0,0.0,-465.0
SD,JF,49.0,1.0,0.0,1.0,381.0,0.0,-21.0
SD,JF,50.0,1.0,0.0,1.0,280.0,0.0,-232.0
SD,JF,51.0,1.0,0.0,1.0,335.0,0.0,224.0
SD,JF,52.0,1.0,0.0,1.0,346.0,0.0,-212.0
SD,JF,53.0,1.0,0.0,1.0,285.0,0.0,-340.0
SD,JF,54.0,1.0,0.0,1.0,345.0,0.0,376.0
SD,JF,55.0,1.0,0.0,1.0,295.0,0.0,-359.0
SD,JF,56.0,1.0,0.0,1.0,305.0,0.0,107.0
SD,JF,57.0,1.0,0.0,-1.0,0.0,1.0,112.0
SD,EW1_,2.0,1.0,0.0,1.0,280.0,0.0,-366.0
SD,EW1_,3.0,1.0,1.0,0.0,326.0,0.0,374.0
SD,EW1_,4.0,1.0,0.0,-1.0,0.0,1.0,-395.0
SD,EW1_,5.0,1.0,0.0,-1.0,0.0,1.0,-175.0
SD,EW1_,6.0,1.0,0.0,1.0,91.0,1.0,149.0
SD,EW1_,7.0,1.0,0.0,1.0,401.0,0.0,217.0
SD,EW1_,8.0,1.0,0.0,1.0,270.0,0.0,228.0
SD,EW1_,9.0,1.0,0.0,-1.0,0.0,1.0,17.0
SD,EW1_,10.0,1.0,1.0,0.0,315.0,0.0,-202.0
SD,EW1_,11.0,1.0,1.0,0.0,304.0,0.0,355.0
SD,EW1_,12.0,1.0,0.0,1.0,315.0,0.0,437.0
SD,EW1_,13.0,1.0,0.0,-1.0,0.0,1.0,108.0
SD,EW1_,14.0,1.0,1.0,0.0,315.0,0.0,-455.0
SD,EW1_,15.0,1.0,0.0,-1.0,0.0,1.0,-10.0
SD,EW1_,17.0,1.0,0.0,1.0,316.0,0.0,-310.0
SD,EW1_,18.0,1.0,0.0,-1.0,0.0,1.0,-368.0
SD,EW1_,19.0,1.0,0.0,-1.0,0.0,1.0,421.0
SD,EW1_,20.0,1.0,0.0,1.0,399.0,0.0,-21.0
SD,EW1_,21.0,1.0,0.0,1.0,315.0,0.0,-92.0
SD,EW1_,22.0,1.0,0.0,1.0,309.0,0.0,-47.0
SD,EW1_,23.0,1.0,0.0,1.0,375.0,0.0,395.0
SD,EW1_,24.0,1.0,0.0,-1.0,0.0,1.0,422.0
SD,EW1_,25.0,1.0,0.0,1.0,275.0,0.0,-310.0
SD,EW1_,26.0,1.0,0.0,1.0,400.0,0.0,32.0
SD,EW1_,27.0,1.0,0.0,-1.0,0.0,1.0,-9.0
SD,EW1_,28.0,1.0,0.0,1.0,351.0,0.0,-52.0
SD,EW1_,29.0,1.0,1.0,0.0,291.0,0.0,442.0
SD,EW1_,30.0,1.0,0.0,1.0,364.0,0.0,-372.0
SD,EW1_,31.0,1.0,0.0,-1.0,0.0,1.0,-14.0
SD,EW1_,32.0,1.0,0.0,1.0,301.0,0.0,356.0
SD,EW1_,33.0,1.0,0.0,1.0,311.0,0.0,-76.0
SD,EW1_,34.0,1.0,0.0,1.0,319.0,0.0,-462.0
SD,EW1_,35.0,1.0,0.0,1.0,369.0,0.0,-46.0
SD,EW1_,36.0,1.0,0.0,1.0,345.0,0.0,-370.0
SD,EW1_,37.0,1.0,0.0,1.0,311.0,0.0,179.0
SD,EW1_,38.0,1.0,0.0,1.0,319.0,0.0,-286.0
SD,EW1_,39.0,1.0,0.0,1.0,365.0,0.0,-55.0
SD,EW1_,40.0,1.0,0.0,1.0,336.0,0.0,385.0
SD,EW1_,41.0,1.0,0.0,-1.0,0.0,1.0,-4.0
SD,EW1_,42.0,1.0,0.0,1.0,310.0,0.0,171.0
SD,EW1_,43.0,1.0,0.0,1.0,310.0,0.0,-110.0
SD,EW1_,44.0,1.0,0.0,1.0,310.0,0.0,-59.0
SD,EW1_,45.0,1.0,0.0,1.0,328.0,0.0,-179.0
SD,EW1_,46.0,1.0,1.0,0.0,315.0,0.0,225.0
SD,EW1_,47.0,1.0,0.0,1.0,401.0,0.0,331.0
SD,EW1_,48.0,1.0,0.0,1.0,436.0,0.0,-366.0
SD,EW1_,49.0,1.0,0.0,1.0,354.0,0.0,-419.0
SD,EW1_,50.0,1.0,0.0,1.0,361.0,0.0,-117.0
SD,EW1_,51.0,1.0,0.0,-1.0,0.0,1.0,10.0
SD,EW1_,52.0,1.0,0.0,1.0,350.0,0.0,-112.0
SD,EW1_,53.0,1.0,0.0,1.0,384.0,0.0,316.0
SD,EW1_,54.0,1.0,0.0,1.0,320.0,0.0,433.0
SD,EW1_,56.0,1.0,0.0,1.0,334.0,0.0,-40.0
SD,EW1_,57.0,1.0,0.0,1.0,336.0,0.0,-250.0
SD,EW1_,58.0,1.0,0.0,1.0,485.0,0.0,300.0
SD,EW1_,59.0,1.0,0.0,-1.0,0.0,1.0,-19.0
SD,EW1_,60.0,1.0,0.0,1.0,365.0,0.0,31.0
SD,EW1_,61.0,1.0,0.0,1.0,476.0,0.0,238.0
SD,EW1_,62.0,1.0,0.0,1.0,336.0,0.0,244.0
SD,EW1_,63.0,1.0,0.0,-1.0,0.0,1.0,-446.0
SD,EW1_,64.0,1.0,0.0,1.0,319.0,0.0,-55.0
SD,EW1_,65.0,1.0,0.0,1.0,286.0,0.0,-144.0
SD,EW1_,66.0,1.0,0.0,1.0,304.0,0.0,361.0
SD,IB,2.0,1.0,0.0,1.0,320.0,0.0,234.0
SD,IB,3.0,1.0,0.0,-1.0,0.0,1.0,2.0
SD,IB,4.0,1.0,0.0,1.0,351.0,0.0,461.0
SD,IB,5.0,1.0,0.0,-1.0,0.0,1.0,-400.0
SD,IB,6.0,1.0,0.0,1.0,346.0,0.0,-335.0
SD,IB,7.0,1.0,0.0,1.0,286.0,0.0,-179.0
SD,IB,8.0,1.0,0.0,1.0,314.0,0.0,-410.0
SD,IB,9.0,1.0,0.0,-1.0,0.0,1.0,51.0
SD,IB,10.0,1.0,0.0,1.0,290.0,0.0,351.0
SD,IB,11.0,1.0,0.0,1.0,371.0,0.0,-464.0
SD,IB,12.0,1.0,0.0,-1.0,0.0,1.0,426.0
SD,IB,13.0,1.0,0.0,-1.0,0.0,1.0,88.0
SD,IB,14.0,1.0,0.0,-1.0,0.0,1.0,2.0
SD,IB,15.0,1.0,1.0,0.0,296.0,0.0,-400.0
SD,IB,16.0,1.0,0.0,1.0,332.0,0.0,423.0
SD,IB,17.0,1.0,1.0,0.0,305.0,0.0,-444.0
SD,IB,18.0,1.0,0.0,1.0,315.0,0.0,-41.0
SD,IB,19.0,1.0,0.0,1.0,329.0,0.0,350.0
SD,IB,20.0,1.0,0.0,1.0,331.0,0.0,473.0
SD,IB,21.0,1.0,0.0,-1.0,0.0,1.0,-301.0
SD,IB,22.0,1.0,0.0,1.0,255.0,0.0,-360.0
SD,IB,23.0,1.0,0.0,1.0,351.0,0.0,31.0
SD,IB,24.0,1.0,0.0,1.0,311.0,0.0,221.0
SD,IB,25.0,1.0,1.0,0.0,171.0,0.0,268.0
SD,IB,26.0,1.0,0.0,1.0,280.0,0.0,-94.0
SD,IB,27.0,1.0,0.0,1.0,365.0,0.0,54.0
SD,IB,28.0,1.0,0.0,1.0,309.0,0.0,363.0
SD,IB,29.0,1.0,0.0,1.0,291.0,0.0,-171.0
SD,IB,30.0,1.0,0.0,1.0,286.0,0.0,-135.0
SD,IB,31.0,1.0,1.0,0.0,260.0,0.0,403.0
SD,IB,32.0,1.0,0.0,-1.0,0.0,1.0,-270.0
SD,IB,33.0,1.0,0.0,-1.0,0.0,1.0,-17.0
SD,IB,34.0,1.0,0.0,1.0,311.0,0.0,123.0
SD,IB,35.0,1.0,0.0,1.0,280.0,0.0,340.0
SD,IB,36.0,1.0,0.0,-1.0,0.0,1.0,-371.0
SD,IB,37.0,1.0,0.0,-1.0,0.0,1.0,-417.0
SD,IB,38.0,1.0,0.0,1.0,274.0,0.0,391.0
SD,IB,39.0,1.0,0.0,1.0,356.0,0.0,-257.0
SD,IB,40.0,1.0,0.0,1.0,334.0,0.0,181.0
SD,IB,41.0,1.0,0.0,1.0,296.0,0.0,218.0
SD,IB,42.0,1.0,0.0,1.0,290.0,0.0,-218.0
SD,IB,43.0,1.0,0.0,1.0,325.0,0.0,274.0
SD,IB,44.0,1.0,0.0,-1.0,0.0,1.0,271.0
SD,IB,45.0,1.0,0.0,1.0,270.0,0.0,-154.0
SD,IB,46.0,1.0,0.0,-1.0,0.0,1.0,-13.0
SD,IB,47.0,1.0,0.0,-1.0,0.0,1.0,14.0
SD,IB,48.0,1.0,0.0,1.0,270.0,0.0,-66.0
SD,IB,49.0,1.0,0.0,1.0,295.0,0.0,-363.0
SD,IB,50.0,1.0,0.0,1.0,310.0,0.0,291.0
SD,IB,51.0,1.0,0.0,1.0,354.0,0.0,376.0
SD,IB,52.0,1.0,0.0,1.0,319.0,0.0,-88.0
SD,IB,53.0,1.0,0.0,1.0,265.0,0.0,-115.0
SD,IB,54.0,1.0,0.0,1.0,286.0,0.0,-278.0
SD,IB,55.0,1.0,0.0,1.0,306.0,0.0,-228.0
SD,IB,56.0,1.0,0.0,1.0,345.0,0.0,194.0
SD,IB,57.0,1.0,0.0,1.0,300.0,0.0,-90.0
SD,IB,58.0,1.0,0.0,1.0,315.0,0.0,-248.0
SD,IB,59.0,1.0,0.0,-1.0,0.0,1.0,19.0
SD,IB,60.0,1.0,0.0,1.0,296.0,0.0,-476.0
SD,IB,61.0,1.0,0.0,1.0,315.0,0.0,229.0
SD,IB,62.0,1.0,0.0,1.0,296.0,0.0,328.0
SD,IB,63.0,1.0,0.0,1.0,365.0,0.0,-44.0
SD,IB,64.0,1.0,0.0,1.0,344.0,0.0,190.0
SD,IB,65.0,1.0,0.0,1.0,309.0,0.0,120.0
SD,IB,66.0,1.0,0.0,-1.0,0.0,1.0,-16.0
SD,IB,67.0,1.0,0.0,1.0,340.0,0.0,258.0
SD,IB,68.0,1.0,0.0,1.0,361.0,0.0,-312.0
SD,IB,69.0,1.0,0.0,1.0,359.0,0.0,-93.0
SD,IB,70.0,1.0,0.0,1.0,400.0,0.0,155.0
SD,IB,71.0,1.0,0.0,1.0,285.0,0.0,-165.0
SD,RQ,2.0,1.0,0.0,1.0,374.0,0.0,-100.0
SD,RQ,3.0,1.0,0.0,1.0,370.0,0.0,211.0
SD,RQ,4.0,1.0,0.0,-1.0,0.0,1.0,-439.0
SD,RQ,5.0,1.0,1.0,0.0,265.0,0.0,353.0
SD,RQ,6.0,1.0,0.0,1.0,301.0,0.0,-164.0
SD,RQ,7.0,1.0,0.0,1.0,275.0,0.0,-74.0
SD,RQ,8.0,1.0,0.0,1.0,359.0,0.0,125.0
SD,RQ,9.0,1.0,0.0,-1.0,0.0,1.0,-19.0
SD,RQ,10.0,1.0,0.0,1.0,320.0,0.0,-450.0
SD,RQ,11.0,1.0,0.0,1.0,295.0,0.0,-467.0
SD,RQ,12.0,1.0,0.0,1.0,44.0,1.0,154.0
SD,RQ,13.0,1.0,0.0,1.0,265.0,0.0,459.0
SD,RQ,14.0,1.0,0.0,1.0,309.0,0.0,-448.0
SD,RQ,15.0,1.0,0.0,1.0,236.0,0.0,323.0
SD,RQ,16.0,1.0,0.0,1.0,311.0,0.0,-374.0
SD,RQ,17.0,1.0,0.0,1.0,289.0,0.0,189.0
SD,RQ,18.0,1.0,0.0,1.0,300.0,0.0,429.0
SD,RQ,19.0,1.0,0.0,1.0,234.0,0.0,-118.0
SD,RQ,20.0,1.0,0.0,1.0,251.0,0.0,-312.0
SD,RQ,21.0,1.0,0.0,1.0,351.0,0.0,123.0
SD,RQ,22.0,1.0,0.0,1.0,281.0,0.0,-344.0
SD,RQ,23.0,1.0,1.0,0.0,265.0,0.0,-156.0
SD,RQ,24.0,1.0,0.0,1.0,299.0,0.0,277.0
SD,RQ,25.0,1.0,0.0,-1.0,0.0,1.0,342.0
SD,RQ,26.0,1.0,0.0,1.0,285.0,0.0,204.0
